,teamname,league,result,firstdragon,firstherald,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons,heralds,firsttower,dragon_buff,infernal_buff,mountain_buff,cloud_buff,ocean_buff,chemtech_buff,hextech_buff,herald_firsttower
54311,Clutch Gaming Academy,LCSA,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
54322,Rogue Warriors Shark,LDL,0,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,,1.0,0,0,0,0,0,0,0,0
54323,Team WE Academy,LDL,1,1.0,0.0,1.0,0.0,1.0,2.0,,,4.0,,0.0,1,0,0,0,1,0,0,0
54334,Team WE Academy,LDL,0,1.0,1.0,1.0,0.0,0.0,0.0,,,1.0,,0.0,0,0,0,0,0,0,0,0
54335,Rogue Warriors Shark,LDL,1,0.0,0.0,1.0,0.0,0.0,2.0,,,4.0,,1.0,1,0,0,0,1,0,0,0
54346,Rogue Warriors Shark,LDL,1,1.0,0.0,3.0,1.0,1.0,0.0,,,5.0,,1.0,1,1,0,0,0,0,0,0
54347,Team WE Academy,LDL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0,0,0,0,0,0,0,0
54358,bbq Olivers,CK,0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
54359,VSG,CK,1,1.0,1.0,0.0,0.0,1.0,2.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
54370,Top Esports Challenger,LDL,1,1.0,1.0,0.0,1.0,0.0,3.0,,,4.0,,1.0,1,0,0,0,1,0,0,0
54371,Oh My Dream,LDL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0,0,0,0,0,0,0,0
54394,VSG,CK,1,0.0,0.0,1.0,2.0,0.0,0.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
54395,bbq Olivers,CK,0,1.0,1.0,1.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
54406,Legend Esport Gaming,LDL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0,0,0,0,0,0,0,0
54407,V5 87,LDL,1,1.0,1.0,2.0,1.0,1.0,0.0,,,4.0,,1.0,1,1,0,0,0,0,0,0
54430,Bilibili Gaming,LPL,0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,,0.0,0,0,0,0,0,0,0,0
54431,Top Esports,LPL,1,1.0,0.0,1.0,1.0,0.0,1.0,,,3.0,,1.0,0,0,0,0,0,0,0,0
54442,Spear Gaming,CK,0,1.0,1.0,0.0,1.0,0.0,3.0,,,5.0,1.0,1.0,1,0,0,0,1,0,0,1
54443,Fredit BRION,CK,1,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
54454,Top Esports Challenger,LDL,1,1.0,1.0,2.0,1.0,0.0,0.0,,,3.0,,1.0,0,0,0,0,0,0,0,0
54455,Oh My Dream,LDL,0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,,0.0,0,0,0,0,0,0,0,0
54490,Fredit BRION,CK,1,0.0,1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
54491,Spear Gaming,CK,0,1.0,0.0,1.0,1.0,1.0,0.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
54502,LinGan e-Sports,LDL,1,1.0,1.0,1.0,0.0,1.0,0.0,,,2.0,,0.0,0,0,0,0,0,0,0,0
54503,D7G Esports Club,LDL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,0,0,0,0,0,0,0,0
54514,VP Game,LDL,1,1.0,0.0,2.0,0.0,2.0,0.0,,,4.0,,0.0,1,1,0,1,0,0,0,0
54515,EDG Youth Team,LDL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,0,0,0,0,0,0,0,0
54550,VP Game,LDL,1,0.0,0.0,0.0,1.0,1.0,0.0,,,2.0,,0.0,0,0,0,0,0,0,0,0
54551,EDG Youth Team,LDL,0,1.0,1.0,1.0,0.0,0.0,0.0,,,1.0,,1.0,0,0,0,0,0,0,0,0
54562,Suning,LPL,0,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,,1.0,0,0,0,0,0,0,0,0
54563,Invictus Gaming,LPL,1,1.0,0.0,2.0,0.0,0.0,1.0,,,3.0,,0.0,0,0,0,0,0,0,0,0
54574,Different Dimension,GLL,1,0.0,0.0,0.0,0.0,1.0,1.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
54575,Reformed Gaming,GLL,0,1.0,1.0,0.0,1.0,1.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
54586,Greek Regenesis eSports,GLL,1,1.0,1.0,1.0,2.0,0.0,1.0,,,4.0,1.0,1.0,1,0,1,0,0,0,0,1
54587,Team Refuse,GLL,0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
54598,Crvena zvezda Esports,EBL,1,0.0,1.0,0.0,0.0,2.0,1.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
54599,x25 Esports,EBL,0,1.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
54610,aNc Outplayed,PGN,1,1.0,1.0,0.0,0.0,0.0,3.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
54611,Dropz Esports,PGN,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
54622,Random 5,EBL,0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
54623,WiLD MultiGaming,EBL,1,1.0,1.0,1.0,2.0,0.0,1.0,,,4.0,1.0,1.0,1,0,1,0,0,0,0,1
54634,QLASH Forge,PGN,1,1.0,1.0,0.0,0.0,2.0,2.0,,,4.0,1.0,1.0,1,0,0,1,1,0,0,1
54635,HG Esports,PGN,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
54646,Gamespace Mediterranean College Esports,GLL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
54647,WLGaming Esports,GLL,1,1.0,1.0,0.0,0.0,1.0,2.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
54658,ASUS ROG ELITE,EBL,1,0.0,1.0,0.0,1.0,1.0,2.0,,,4.0,1.0,1.0,1,0,0,0,1,0,0,1
54659,Level Up esports,EBL,0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
54670,Samsung Morning Stars,PGN,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,0,0,0,0
54671,Racoon,PGN,1,1.0,1.0,0.0,2.0,1.0,1.0,,,4.0,1.0,0.0,1,0,1,0,0,0,0,0
54682,Monkey Mafia,GLL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
54683,Pyrsos Esports,GLL,1,1.0,1.0,0.0,0.0,2.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
54694,Upper Echelon,EBL,1,1.0,0.0,3.0,0.0,1.0,1.0,,,5.0,0.0,1.0,1,1,0,0,0,0,0,0
54695,The Plan,EBL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
54706,For The Win Esports,LPLOL,1,1.0,0.0,0.0,2.0,2.0,0.0,,,5.0,0.0,0.0,1,0,1,1,0,0,0,0
54707,SAMCLAN Esports Club,LPLOL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
54718,Campus Party Sparks,PGN,1,0.0,0.0,0.0,1.0,0.0,1.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
54719,MOBA ROG,PGN,0,1.0,1.0,2.0,1.0,0.0,0.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
54730,GeekCase eSports,LPLOL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
54731,K1CK,LPLOL,1,1.0,0.0,1.0,0.0,1.0,2.0,,,4.0,0.0,1.0,1,0,0,0,1,0,0,0
54742,Universidad Católica Esports,LHE,1,1.0,0.0,0.0,0.0,1.0,2.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
54743,FroztFire Team,LHE,0,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
54754,Boavista FC,LPLOL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
54755,EGN Esports,LPLOL,1,1.0,1.0,0.0,0.0,1.0,2.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
54766,Valorous,LHE,0,1.0,1.0,0.0,1.0,1.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
54767,Dark Horse,LHE,1,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,1.0,0,0,0,0,0,0,0,0
54778,RED Canids,BRCC,1,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
54779,ProGaming Esports,BRCC,0,1.0,1.0,0.0,1.0,1.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
54790,Rebirth eSports,LHE,1,1.0,1.0,0.0,3.0,1.0,1.0,,,6.0,1.0,1.0,1,0,1,0,0,0,0,1
54791,ACE 1,LHE,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
54802,Havan Liberty,BRCC,1,0.0,1.0,0.0,1.0,1.0,1.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
54803,Falkol,BRCC,0,1.0,0.0,0.0,0.0,2.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
54814,Vivo Keyd,BRCC,1,1.0,1.0,1.0,1.0,0.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
54815,Rensga eSports,BRCC,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
54838,LNG Esports,LPL,1,0.0,1.0,1.0,0.0,0.0,1.0,,,2.0,,1.0,0,0,0,0,0,0,0,0
54839,LGD Gaming,LPL,0,1.0,0.0,1.0,0.0,0.0,1.0,,,2.0,,0.0,0,0,0,0,0,0,0,0
54850,Rogue Warriors,LPL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0,0,0,0,0,0,0,0
54851,EDward Gaming,LPL,1,1.0,0.0,1.0,0.0,2.0,2.0,,,5.0,,1.0,1,0,0,1,1,0,0,0
54862,Rogue Warriors,LPL,1,1.0,1.0,3.0,1.0,0.0,0.0,,,4.0,,1.0,1,1,0,0,0,0,0,0
54863,EDward Gaming,LPL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0,0,0,0,0,0,0,0
54886,Rogue Esports Club,UL,1,0.0,1.0,1.0,0.0,1.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
54887,Wisła Płock eSports,UL,0,1.0,0.0,0.0,2.0,0.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
54898,devils.one,UL,1,0.0,0.0,0.0,0.0,1.0,1.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
54899,Illuminar Gaming,UL,0,1.0,1.0,0.0,0.0,1.0,1.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
54910,PRIDE,UL,1,1.0,0.0,1.0,0.0,1.0,3.0,,,5.0,0.0,0.0,1,0,0,0,1,0,0,0
54911,piratesports,UL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
54922,ACTINA PACT,UL,1,1.0,1.0,0.0,0.0,3.0,1.0,,,4.0,1.0,1.0,1,0,0,1,0,0,0,1
54923,AVEZ Esport,UL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
54934,GeekCase eSports,LPLOL,0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
54935,SAMCLAN Esports Club,LPLOL,1,1.0,1.0,1.0,0.0,2.0,0.0,,,4.0,1.0,1.0,1,0,0,1,0,0,0,1
54946,For The Win Esports,LPLOL,1,1.0,1.0,1.0,1.0,1.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
54947,Hexagone Esports,LPLOL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
54958,Grow uP eSports,LPLOL,0,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
54959,EGN Esports,LPLOL,1,1.0,0.0,2.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
54970,Boavista FC,LPLOL,1,1.0,0.0,2.0,0.0,0.0,1.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
54971,K1CK,LPLOL,0,0.0,1.0,0.0,1.0,0.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
54982,FroztFire Team,LHE,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
54983,Hafnet eSports,LHE,1,1.0,1.0,2.0,2.0,0.0,1.0,,,5.0,1.0,1.0,1,1,1,0,0,0,0,1
54994,ACE 1,LHE,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
54995,Azules Esports,LHE,1,1.0,1.0,0.0,1.0,1.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
55006,Falkol,BRCC,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
55007,ProGaming Esports,BRCC,1,1.0,1.0,2.0,1.0,0.0,1.0,,,4.0,1.0,1.0,1,1,0,0,0,0,0,1
55018,Dark Horse,LHE,1,1.0,1.0,0.0,1.0,0.0,2.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
55019,Universidad Católica Esports,LHE,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
55030,Vivo Keyd,BRCC,1,1.0,1.0,2.0,0.0,2.0,0.0,,,4.0,1.0,1.0,1,1,0,1,0,0,0,1
55031,RED Canids,BRCC,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
55042,Valorous,LHE,0,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
55043,Rebirth eSports,LHE,1,1.0,0.0,1.0,1.0,0.0,1.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
55054,Rensga eSports,BRCC,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
55055,Havan Liberty,BRCC,1,1.0,1.0,1.0,0.0,2.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
55066,Bilibili Gaming Junior,LDL,1,1.0,1.0,2.0,0.0,0.0,1.0,,,3.0,,0.0,0,0,0,0,0,0,0,0
55067,Oh My Dream,LDL,0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,,1.0,0,0,0,0,0,0,0,0
55078,Gen.G,LCK,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
55079,Liiv SANDBOX,LCK,1,1.0,1.0,3.0,0.0,0.0,2.0,,,5.0,1.0,1.0,1,1,0,0,1,0,0,1
55114,Liiv SANDBOX,LCK,1,1.0,1.0,3.0,2.0,0.0,0.0,,,5.0,1.0,1.0,1,1,1,0,0,0,0,1
55115,Gen.G,LCK,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
55126,Dominus Esports,LPL,1,1.0,1.0,1.0,1.0,2.0,0.0,,,4.0,,1.0,1,0,0,1,0,0,0,0
55127,Vici Gaming,LPL,0,0.0,0.0,1.0,0.0,0.0,0.0,,,2.0,,0.0,0,0,0,0,0,0,0,0
55138,Royal Club,LDL,1,0.0,1.0,1.0,1.0,0.0,0.0,,,2.0,,0.0,0,0,0,0,0,0,0,0
55139,FunPlus Phoenix Blaze,LDL,0,1.0,0.0,1.0,0.0,1.0,0.0,,,2.0,,1.0,0,0,0,0,0,0,0,0
55150,Jin Air Green Wings,LCK,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
55151,Griffin,LCK,1,1.0,0.0,0.0,2.0,0.0,1.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
55162,Dominus Esports,LPL,0,1.0,0.0,1.0,2.0,0.0,2.0,,,5.0,,0.0,1,0,1,0,1,0,0,0
55163,Vici Gaming,LPL,1,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,0,0,0,0,0,0,0,0
55174,Royal Club,LDL,1,1.0,0.0,0.0,0.0,3.0,0.0,,,3.0,,1.0,0,0,0,0,0,0,0,0
55175,FunPlus Phoenix Blaze,LDL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0,0,0,0,0,0,0,0
55186,Vici Gaming,LPL,0,1.0,0.0,0.0,1.0,0.0,2.0,,,3.0,,0.0,0,0,0,0,0,0,0,0
55187,Dominus Esports,LPL,1,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,,1.0,0,0,0,0,0,0,0,0
55198,Griffin,LCK,1,1.0,1.0,1.0,1.0,0.0,2.0,,,4.0,1.0,0.0,1,0,0,0,1,0,0,0
55199,Jin Air Green Wings,LCK,0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,1.0,0,0,0,0,0,0,0,0
55210,Invictus Gaming Young,LDL,0,0.0,1.0,1.0,1.0,0.0,0.0,,,2.0,,1.0,0,0,0,0,0,0,0,0
55211,Joy Dream,LDL,1,1.0,0.0,1.0,2.0,0.0,0.0,,,3.0,,0.0,0,0,0,0,0,0,0,0
55234,FunPlus Phoenix,LPL,1,1.0,0.0,1.0,0.0,3.0,0.0,,,4.0,,1.0,1,0,0,1,0,0,0,0
55235,Victory Five,LPL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0,0,0,0,0,0,0,0
55294,Young Miracles,LDL,1,0.0,0.0,1.0,0.0,0.0,2.0,,,3.0,,0.0,0,0,0,0,0,0,0,0
55295,Triumphant Song Gaming,LDL,0,1.0,1.0,0.0,0.0,0.0,1.0,,,1.0,,1.0,0,0,0,0,0,0,0,0
55306,Invictus Gaming Young,LDL,1,0.0,1.0,0.0,1.0,0.0,1.0,,,2.0,,0.0,0,0,0,0,0,0,0,0
55307,Joy Dream,LDL,0,1.0,0.0,0.0,1.0,1.0,0.0,,,2.0,,1.0,0,0,0,0,0,0,0,0
55318,Illuminar Gaming,UL,1,1.0,0.0,2.0,0.0,1.0,1.0,,,4.0,0.0,1.0,1,1,0,0,0,0,0,0
55319,Wisła Płock eSports,UL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
55330,piratesports,UL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
55331,Rogue Esports Club,UL,1,1.0,0.0,1.0,0.0,1.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
55342,devils.one,UL,1,1.0,0.0,1.0,0.0,1.0,0.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
55343,AVEZ Esport,UL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
55354,ACTINA PACT,UL,1,1.0,1.0,1.0,2.0,1.0,0.0,,,4.0,1.0,1.0,1,0,1,0,0,0,0,1
55355,PRIDE,UL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
55366,Anáhuac Esports,DDH,0,1.0,1.0,0.0,1.0,0.0,2.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
55367,x6tence México,DDH,1,0.0,0.0,0.0,0.0,2.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
55378,Estral Esports,DDH,1,1.0,1.0,0.0,3.0,0.0,1.0,,,4.0,1.0,1.0,1,0,1,0,0,0,0,1
55379,Arctic Gaming México,DDH,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
55402,Rogue Warriors Shark,LDL,1,1.0,1.0,0.0,1.0,0.0,3.0,,,4.0,,1.0,1,0,0,0,1,0,0,0
55403,EDG Youth Team,LDL,0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,,0.0,0,0,0,0,0,0,0,0
55414,ASURA,CK,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
55415,Spear Gaming,CK,1,1.0,0.0,0.0,2.0,0.0,1.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
55426,DWG KIA,LCK,1,0.0,0.0,1.0,1.0,0.0,1.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
55427,Kwangdong Freecs,LCK,0,1.0,1.0,0.0,0.0,0.0,1.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
55438,Spear Gaming,CK,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
55439,ASURA,CK,1,1.0,0.0,2.0,1.0,2.0,0.0,,,5.0,0.0,0.0,1,1,0,1,0,0,0,0
55450,FunPlus Phoenix Blaze,LDL,1,1.0,0.0,0.0,1.0,0.0,1.0,,,2.0,,1.0,0,0,0,0,0,0,0,0
55451,Dominus Esports Young,LDL,0,0.0,1.0,0.0,1.0,0.0,0.0,,,1.0,,0.0,0,0,0,0,0,0,0,0
55462,ASURA,CK,1,1.0,1.0,0.0,2.0,2.0,0.0,,,4.0,1.0,1.0,1,0,1,1,0,0,0,1
55463,Spear Gaming,CK,0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
55474,Dominus Esports Young,LDL,0,1.0,1.0,1.0,0.0,1.0,0.0,,,2.0,,1.0,0,0,0,0,0,0,0,0
55475,FunPlus Phoenix Blaze,LDL,1,0.0,0.0,0.0,0.0,1.0,2.0,,,3.0,,0.0,0,0,0,0,0,0,0,0
55486,Avant Academy,OCS,1,1.0,0.0,3.0,1.0,0.0,0.0,,,4.0,0.0,1.0,1,1,0,0,0,0,0,0
55487,Bombers Academy,OCS,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
55498,Gama Dream,LDL,1,0.0,0.0,0.0,2.0,0.0,0.0,,,2.0,,0.0,0,0,0,0,0,0,0,0
55499,Victorious Gaming,LDL,0,1.0,1.0,0.0,1.0,1.0,0.0,,,2.0,,1.0,0,0,0,0,0,0,0,0
55510,Fredit BRION,CK,1,0.0,0.0,1.0,1.0,1.0,0.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
55511,SeolHaeOne Prince,CK,0,1.0,1.0,0.0,2.0,0.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
55522,Gama Dream,LDL,0,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,,0.0,0,0,0,0,0,0,0,0
55523,Victorious Gaming,LDL,1,1.0,0.0,0.0,1.0,1.0,0.0,,,2.0,,1.0,0,0,0,0,0,0,0,0
55534,UQ Union,OCS,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,0,0,0,0
55535,Mammoth Academy,OCS,1,1.0,0.0,0.0,0.0,2.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
55546,Top Esports Challenger,LDL,0,1.0,1.0,1.0,1.0,1.0,0.0,,,3.0,,1.0,0,0,0,0,0,0,0,0
55547,Vici Gaming Potential,LDL,1,0.0,0.0,0.0,2.0,0.0,0.0,,,2.0,,0.0,0,0,0,0,0,0,0,0
55558,Lowkey Esports.Vietnam,VCS,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
55559,FTV Esports,VCS,1,1.0,1.0,2.0,0.0,1.0,2.0,,,5.0,1.0,1.0,1,1,0,0,1,0,0,1
55570,Kwangdong Freecs,LCK,0,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
55571,DWG KIA,LCK,1,1.0,0.0,2.0,0.0,0.0,1.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
55582,QUT Tigers,OCS,0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
55583,ORDER Academy,OCS,1,1.0,1.0,0.0,0.0,2.0,1.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
55594,SeolHaeOne Prince,CK,1,1.0,0.0,2.0,0.0,2.0,0.0,,,4.0,0.0,1.0,1,1,0,1,0,0,0,0
55595,Fredit BRION,CK,0,0.0,1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
55606,Gama Dream,LDL,0,1.0,1.0,2.0,0.0,1.0,0.0,,,3.0,,1.0,0,0,0,0,0,0,0,0
55607,Victorious Gaming,LDL,1,0.0,0.0,1.0,1.0,0.0,0.0,,,3.0,,0.0,0,0,0,0,0,0,0,0
55618,Top Esports Challenger,LDL,1,1.0,1.0,0.0,0.0,1.0,1.0,,,2.0,,1.0,0,0,0,0,0,0,0,0
55619,Vici Gaming Potential,LDL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0,0,0,0,0,0,0,0
55630,Gravitas Academy,OCS,1,0.0,1.0,0.0,2.0,0.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
55631,UTS Esports,OCS,0,1.0,0.0,0.0,0.0,0.0,2.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
55642,Fredit BRION,CK,1,1.0,1.0,1.0,0.0,0.0,3.0,,,4.0,1.0,1.0,1,0,0,0,1,0,0,1
55643,SeolHaeOne Prince,CK,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
55654,SK Telecom T1,LCK,1,1.0,1.0,0.0,2.0,0.0,0.0,,,4.0,1.0,1.0,1,0,1,0,0,0,0,1
55655,KT Rolster,LCK,0,0.0,0.0,0.0,0.0,2.0,1.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
55666,FTV Esports,VCS,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
55667,Lowkey Esports.Vietnam,VCS,1,1.0,1.0,1.0,2.0,1.0,0.0,,,4.0,1.0,1.0,1,0,1,0,0,0,0,1
55678,Vici Gaming Potential,LDL,1,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,,0.0,0,0,0,0,0,0,0,0
