,teamname,league,result,firstdragon,firstherald,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons,heralds,firsttower,dragon_buff,infernal_buff,mountain_buff,cloud_buff,ocean_buff,chemtech_buff,hextech_buff,herald_firsttower
44999,Berlin International Gaming,PRM,0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
45010,Dark Horse,LHE,1,0.0,1.0,0.0,0.0,0.0,2.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
45011,Rebirth eSports,LHE,0,1.0,0.0,1.0,0.0,1.0,2.0,,,4.0,0.0,0.0,1,0,0,0,1,0,0,0
45022,EBRO,LMF,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
45023,CASLA Esports,LMF,1,1.0,1.0,1.0,0.0,1.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
45034,Flamengo Academy,CBLOLA,0,0.0,1.0,0.0,0.0,2.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
45035,Rensga Academy,CBLOLA,1,1.0,0.0,1.0,0.0,2.0,1.0,,,4.0,1.0,1.0,1,0,0,1,0,0,0,1
45046,Team Universe,HC,1,1.0,0.0,1.0,1.0,1.0,0.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
45047,Dynamo Esports,HC,0,0.0,1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
45058,Samsung Morning Stars,PGN,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
45059,Mkers,PGN,1,1.0,1.0,0.0,1.0,1.0,2.0,,,5.0,1.0,1.0,1,0,0,0,1,0,0,1
45070,Globant Emerald,LMF,0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
45071,River Plate Gaming,LMF,1,1.0,1.0,0.0,2.0,1.0,1.0,,,4.0,2.0,1.0,1,0,1,0,0,0,0,1
45082,LDM Esports,LHE,0,0.0,0.0,2.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
45083,Australs,LHE,1,1.0,1.0,1.0,0.0,1.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
45094,Cruzeiro Academy,CBLOLA,0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
45095,FURIA Academy,CBLOLA,1,1.0,1.0,0.0,0.0,1.0,2.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
45106,Pampas,LMF,0,1.0,1.0,0.0,1.0,0.0,1.0,,,2.0,2.0,0.0,0,0,0,0,0,0,0,0
45107,Savage,LMF,1,0.0,0.0,0.0,0.0,4.0,0.0,,,4.0,0.0,1.0,1,0,0,1,0,0,0,0
45118,Revival,GSG,0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
45119,Wildcard Gaming,GSG,1,0.0,1.0,1.0,0.0,0.0,1.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
45130,Maryville University,GSG,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
45131,Barrage.NA,GSG,1,1.0,1.0,2.0,0.0,1.0,1.0,,,4.0,2.0,1.0,1,1,0,0,0,0,0,1
45142,Kaos Latin Gamers Academy,LHE,1,1.0,1.0,0.0,1.0,3.0,0.0,,,4.0,2.0,1.0,1,0,0,1,0,0,0,1
45143,Bencheados,LHE,0,0.0,0.0,1.0,0.0,1.0,0.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
45154,KaBuM! Academy,CBLOLA,1,1.0,1.0,0.0,1.0,1.0,2.0,,,4.0,2.0,1.0,1,0,0,0,1,0,0,1
45155,paiN Gaming Academy,CBLOLA,0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
45166,Naguara Mexico,DDH,1,0.0,0.0,1.0,0.0,0.0,3.0,,,4.0,1.0,0.0,1,0,0,0,1,0,0,0
45167,We Talent,DDH,0,1.0,1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
45178,Wildcard Gaming,GSG,0,0.0,0.0,0.0,2.0,0.0,1.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
45179,Revival,GSG,1,1.0,1.0,1.0,3.0,0.0,0.0,,,4.0,2.0,1.0,1,0,1,0,0,0,0,1
45190,Boca Juniors Gaming,LMF,1,1.0,0.0,0.0,1.0,1.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
45191,Naguara Team,LMF,0,0.0,1.0,4.0,0.0,0.0,0.0,,,4.0,1.0,0.0,1,1,0,0,0,0,0,0
45202,Barrage.NA,GSG,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,0,0,0,0
45203,Maryville University,GSG,1,1.0,1.0,1.0,1.0,0.0,2.0,,,4.0,2.0,0.0,1,0,0,0,1,0,0,0
45214,RED Academy,CBLOLA,1,0.0,1.0,0.0,0.0,0.0,3.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
45215,LOUD Academy,CBLOLA,0,1.0,0.0,0.0,1.0,1.0,1.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
45226,Santiago Wanderers eSports,LHE,1,0.0,1.0,0.0,0.0,0.0,2.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
45227,Movistar Optix,LHE,0,1.0,0.0,0.0,1.0,1.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
45238,Maryville University,GSG,0,1.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
45239,Barrage.NA,GSG,1,0.0,1.0,3.0,1.0,0.0,0.0,,,4.0,1.0,0.0,1,1,0,0,0,0,0,0
45250,Revival,GSG,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
45251,Wildcard Gaming,GSG,1,1.0,1.0,0.0,2.0,1.0,1.0,,,4.0,2.0,1.0,1,0,1,0,0,0,0,1
45262,Intel New Indians,LMF,1,1.0,1.0,1.0,1.0,0.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
45263,Maycam Evolve,LMF,0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
45274,Atomic México,DDH,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
45275,Arctic Gaming México,DDH,1,1.0,1.0,1.0,0.0,1.0,2.0,,,4.0,2.0,1.0,1,0,0,0,1,0,0,1
45286,Newstar,LHE,0,1.0,0.0,1.0,0.0,1.0,1.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
45287,Cruzados Esports,LHE,1,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
45298,Stone Movistar,LMF,0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
45299,Undead Gaming,LMF,1,1.0,1.0,1.0,0.0,2.0,0.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
45310,The Kings,DDH,1,1.0,0.0,0.0,1.0,1.0,1.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
45311,LDM Mexico,DDH,0,0.0,1.0,0.0,0.0,2.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
45322,Dignitas Mirage,GSG,1,1.0,0.0,0.0,0.0,1.0,2.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
45323,Supernova,GSG,0,0.0,1.0,0.0,1.0,0.0,1.0,,,2.0,2.0,0.0,0,0,0,0,0,0,0,0
45334,Kings of the North,DDH,1,1.0,0.0,1.0,2.0,1.0,0.0,,,4.0,1.0,1.0,1,0,1,0,0,0,0,1
45335,Janus Esports,DDH,0,0.0,1.0,0.0,1.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
45346,Supernova,GSG,1,1.0,1.0,2.0,0.0,1.0,0.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
45347,Dignitas Mirage,GSG,0,0.0,0.0,1.0,0.0,0.0,1.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
45358,Respawn Esports,DDH,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
45359,Team Aze,DDH,1,1.0,1.0,1.0,0.0,1.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
45370,Dignitas Mirage,GSG,1,1.0,1.0,1.0,2.0,0.0,1.0,,,4.0,1.0,1.0,1,0,1,0,0,0,0,1
45371,Supernova,GSG,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
45382,V3 Esports,LJL,0,0.0,1.0,0.0,0.0,2.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
45383,Sengoku Gaming,LJL,1,1.0,0.0,1.0,0.0,1.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
45394,Shu Dai Xiong Gaming,LDL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0,0,0,0,0,0,0,0
45395,EDG Youth Team,LDL,1,1.0,0.0,1.0,2.0,1.0,0.0,,,4.0,,1.0,1,0,1,0,0,0,0,0
45406,Shu Dai Xiong Gaming,LDL,0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,,1.0,0,0,0,0,0,0,0,0
45407,EDG Youth Team,LDL,1,1.0,1.0,1.0,0.0,1.0,2.0,,,5.0,,0.0,1,0,0,0,1,0,0,0
45418,Fredit BRION,LCK,0,0.0,0.0,0.0,3.0,0.0,0.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
45419,DWG KIA,LCK,1,1.0,1.0,1.0,1.0,1.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
45430,Oh My Dream,LDL,0,1.0,1.0,0.0,1.0,0.0,0.0,,,1.0,,1.0,0,0,0,0,0,0,0,0
45431,Team WE Academy,LDL,1,0.0,0.0,0.0,0.0,3.0,1.0,,,4.0,,0.0,1,0,0,1,0,0,0,0
45442,DWG KIA,LCK,1,1.0,1.0,0.0,1.0,2.0,1.0,,,5.0,2.0,1.0,1,0,0,1,0,0,0,1
45443,Fredit BRION,LCK,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
45454,Team WE Academy,LDL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0,0,0,0,0,0,0,0
45455,Oh My Dream,LDL,1,1.0,1.0,2.0,1.0,0.0,1.0,,,4.0,,1.0,1,1,0,0,0,0,0,0
45466,Team WE,LPL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,0,0,0,0,0,0,0,0
45467,Oh My God,LPL,1,1.0,1.0,1.0,1.0,0.0,2.0,,,4.0,,0.0,1,0,0,0,1,0,0,0
45478,Kwangdong Freecs,LCK,0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
45479,Hanwha Life Esports,LCK,1,0.0,1.0,1.0,0.0,0.0,3.0,,,4.0,1.0,1.0,1,0,0,0,1,0,0,1
45490,Oh My Dream,LDL,0,1.0,0.0,0.0,0.0,1.0,1.0,,,2.0,,0.0,0,0,0,0,0,0,0,0
45491,Team WE Academy,LDL,1,0.0,1.0,4.0,0.0,0.0,0.0,,,4.0,,1.0,1,1,0,0,0,0,0,0
45514,Team WE,LPL,1,1.0,1.0,0.0,1.0,1.0,1.0,,,3.0,,1.0,0,0,0,0,0,0,0,0
45515,Oh My God,LPL,0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,,0.0,0,0,0,0,0,0,0,0
45538,Team WE,LPL,1,0.0,1.0,0.0,0.0,1.0,2.0,,,3.0,,0.0,0,0,0,0,0,0,0,0
45539,Oh My God,LPL,0,1.0,0.0,0.0,1.0,0.0,1.0,,,2.0,,1.0,0,0,0,0,0,0,0,0
45550,eStar Young,LDL,0,0.0,1.0,2.0,0.0,0.0,0.0,,,2.0,,1.0,0,0,0,0,0,0,0,0
45551,Rare Atom Period,LDL,1,1.0,0.0,2.0,1.0,0.0,1.0,,,4.0,,0.0,1,1,0,0,0,0,0,0
45562,EDward Gaming,LPL,1,1.0,0.0,0.0,1.0,2.0,0.0,,,3.0,,0.0,0,0,0,0,0,0,0,0
45563,LNG Esports,LPL,0,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,,1.0,0,0,0,0,0,0,0,0
45574,Hanwha Life Esports,LCK,1,0.0,0.0,0.0,0.0,2.0,0.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
45575,Kwangdong Freecs,LCK,0,1.0,1.0,1.0,0.0,1.0,1.0,,,3.0,2.0,0.0,0,0,0,0,0,0,0,0
45598,eStar Young,LDL,1,1.0,1.0,1.0,0.0,0.0,0.0,,,1.0,,0.0,0,0,0,0,0,0,0,0
45599,Rare Atom Period,LDL,0,0.0,0.0,0.0,2.0,0.0,1.0,,,3.0,,1.0,0,0,0,0,0,0,0,0
45610,LNG Esports,LPL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0,0,0,0,0,0,0,0
45611,EDward Gaming,LPL,1,1.0,1.0,1.0,1.0,2.0,0.0,,,4.0,,1.0,1,0,0,1,0,0,0,0
45622,eStar Young,LDL,0,1.0,0.0,1.0,1.0,0.0,0.0,,,2.0,,0.0,0,0,0,0,0,0,0,0
45623,Rare Atom Period,LDL,1,0.0,1.0,1.0,0.0,1.0,0.0,,,2.0,,1.0,0,0,0,0,0,0,0,0
45634,Team AURORA Academy,TAL,1,1.0,1.0,1.0,0.0,2.0,1.0,,,4.0,2.0,1.0,1,0,0,1,0,0,0,1
45635,NASR eSports Turkey Academy,TAL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
45646,5 Ronin Academy,TAL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,2.0,0.0,0,0,0,0,0,0,0,0
45647,Dark Passage Academy,TAL,1,1.0,0.0,0.0,1.0,1.0,1.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
45658,Fenerbahçe Academy,TAL,0,0.0,1.0,0.0,1.0,0.0,0.0,,,1.0,2.0,1.0,0,0,0,0,0,0,0,1
45659,Galakticos Academy,TAL,1,1.0,0.0,0.0,1.0,1.0,1.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
45670,GamersOrigin,LFL,0,1.0,1.0,1.0,1.0,1.0,0.0,,,3.0,2.0,0.0,0,0,0,0,0,0,0,0
45671,IZI Dream,LFL,1,0.0,0.0,3.0,0.0,0.0,0.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
45682,Dark Tigers,HM,1,1.0,0.0,2.0,0.0,1.0,0.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
45683,Vikingekrig Esports,HM,0,0.0,1.0,1.0,1.0,0.0,0.0,,,2.0,2.0,0.0,0,0,0,0,0,0,0,0
45694,Beşiktaş Academy,TAL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
45695,Galatasaray Academy,TAL,1,1.0,1.0,1.0,2.0,0.0,1.0,,,4.0,2.0,1.0,1,0,1,0,0,0,0,1
45706,Berlin International Gaming,PRM,1,0.0,1.0,0.0,1.0,0.0,3.0,,,4.0,1.0,1.0,1,0,0,0,1,0,0,1
45707,FC Schalke 04 Evolution,PRM,0,1.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
45718,S2V Esports,LVP SL,0,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
45719,Movistar Riders,LVP SL,1,1.0,0.0,1.0,0.0,1.0,1.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
45730,Vitality.Bee,LFL,1,0.0,1.0,1.0,0.0,1.0,0.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
45731,LDLC OL,LFL,0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
45742,İstanbul Wildcats Academy,TAL,1,0.0,1.0,0.0,1.0,3.0,0.0,,,4.0,2.0,1.0,1,0,0,1,0,0,0,1
45743,SuperMassive Academy,TAL,0,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
45754,Sector One,BL,1,1.0,1.0,0.0,0.0,1.0,2.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
45755,4Elements Esports,BL,0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
45766,Nexus KTRL,EBL,1,0.0,1.0,0.0,0.0,0.0,3.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
45767,Split Raiders,EBL,0,1.0,0.0,0.0,1.0,1.0,1.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
45778,eMonkeyz,LVP SL,0,0.0,0.0,0.0,0.0,0.0,3.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
45779,UCAM Tokiers,LVP SL,1,1.0,1.0,1.0,0.0,1.0,1.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
45790,GameWard,LFL,0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
45791,Karmine Corp,LFL,1,0.0,1.0,2.0,0.0,0.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
45802,Berlin International Gaming,PRM,1,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,2.0,1.0,0,0,0,0,0,0,0,1
45803,FC Schalke 04 Evolution,PRM,0,1.0,0.0,0.0,1.0,1.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
45814,Dark Tigers,HM,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
45815,Vikingekrig Esports,HM,1,1.0,0.0,1.0,1.0,0.0,2.0,,,4.0,1.0,1.0,1,0,0,0,1,0,0,1
45826,Solary,LFL,1,1.0,0.0,1.0,1.0,1.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
45827,Team BDS,LFL,0,0.0,1.0,0.0,2.0,0.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
45838,Berlin International Gaming,PRM,1,1.0,1.0,3.0,0.0,1.0,0.0,,,4.0,1.0,1.0,1,1,0,0,0,0,0,1
45839,FC Schalke 04 Evolution,PRM,0,0.0,0.0,1.0,1.0,0.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
45850,x25 Esports,EBL,1,0.0,0.0,2.0,0.0,0.0,1.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
45851,Zero Tenacity,EBL,0,1.0,1.0,1.0,1.0,0.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
45862,Sector One,BL,1,0.0,0.0,2.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
45863,4Elements Esports,BL,0,1.0,1.0,1.0,0.0,1.0,1.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
45874,Cream Real Betis,LVP SL,1,0.0,1.0,1.0,0.0,0.0,1.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
45875,BCN Squad,LVP SL,0,1.0,0.0,0.0,0.0,1.0,3.0,,,4.0,0.0,0.0,1,0,0,0,1,0,0,0
45886,Vikingekrig Esports,HM,1,1.0,1.0,1.0,0.0,2.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
45887,Dark Tigers,HM,0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
45898,Movistar Optix,LHE,1,0.0,1.0,1.0,0.0,2.0,0.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
45899,Furious Gaming Chile,LHE,0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
45910,Sector One,BL,1,0.0,1.0,0.0,0.0,0.0,3.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
45911,4Elements Esports,BL,0,1.0,0.0,1.0,0.0,1.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
45922,ASUS ROG ELITE,EBL,0,0.0,0.0,1.0,3.0,0.0,0.0,,,4.0,1.0,0.0,1,0,1,0,0,0,0,0
45923,Crvena zvezda Esports,EBL,1,1.0,1.0,0.0,2.0,1.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
45934,Team MCES,LFL,0,0.0,0.0,0.0,0.0,1.0,3.0,,,4.0,0.0,1.0,1,0,0,0,1,0,0,0
45935,Misfits Premier,LFL,1,1.0,1.0,0.0,1.0,0.0,0.0,,,2.0,2.0,0.0,0,0,0,0,0,0,0,0
45946,MAD Lions Madrid,LVP SL,0,1.0,1.0,1.0,0.0,0.0,1.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
45947,Team Queso,LVP SL,1,0.0,0.0,0.0,0.0,1.0,2.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
45958,BCN Squad,LVP SL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
45959,S2V Esports,LVP SL,1,1.0,0.0,0.0,2.0,1.0,1.0,,,4.0,1.0,0.0,1,0,1,0,0,0,0,0
45970,Dark Tigers,HM,1,0.0,0.0,1.0,0.0,0.0,3.0,,,4.0,0.0,0.0,1,0,0,0,1,0,0,0
45971,Vikingekrig Esports,HM,0,1.0,1.0,0.0,0.0,1.0,0.0,,,1.0,2.0,1.0,0,0,0,0,0,0,0,1
45982,CR4ZY,EBL,1,0.0,0.0,0.0,4.0,0.0,0.0,,,4.0,0.0,1.0,1,0,1,0,0,0,0,0
45983,ŠAIM SE SuppUp,EBL,0,1.0,1.0,0.0,0.0,1.0,1.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
45994,Australs,LHE,1,0.0,1.0,0.0,0.0,1.0,1.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
45995,Bencheados,LHE,0,1.0,0.0,1.0,0.0,0.0,1.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
46006,Maycam Evolve,LMF,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
46007,CASLA Esports,LMF,1,1.0,1.0,1.0,1.0,0.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
46018,G2 Arctic,LVP SL,1,1.0,1.0,1.0,0.0,1.0,2.0,,,4.0,2.0,1.0,1,0,0,0,1,0,0,1
46019,Giants,LVP SL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
46030,Karmine Corp,LFL,1,1.0,1.0,1.0,0.0,0.0,1.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
46031,Misfits Premier,LFL,0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
46042,Vikingekrig Esports,HM,1,1.0,1.0,1.0,1.0,2.0,0.0,,,5.0,2.0,0.0,1,0,0,1,0,0,0,0
46043,Dark Tigers,HM,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,0,0,0,0
46054,Savage,LMF,1,1.0,1.0,0.0,0.0,1.0,1.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
46055,Naguara Team,LMF,0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
46066,Santiago Wanderers eSports,LHE,1,1.0,0.0,1.0,1.0,0.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
46067,Dark Horse,LHE,0,0.0,1.0,1.0,0.0,0.0,1.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
46078,Cream Real Betis,LVP SL,0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
46079,UCAM Tokiers,LVP SL,1,0.0,1.0,1.0,3.0,0.0,0.0,,,4.0,2.0,1.0,1,0,1,0,0,0,0,1
46090,Intel New Indians,LMF,0,1.0,0.0,1.0,0.0,0.0,1.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
46091,Globant Emerald,LMF,1,0.0,1.0,0.0,1.0,0.0,1.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
46102,Winthrop University,GSG,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
46103,Evil Geniuses Prodigies,GSG,1,1.0,1.0,0.0,1.0,2.0,1.0,,,4.0,2.0,1.0,1,0,0,1,0,0,0,1
46114,Rebirth eSports,LHE,0,1.0,0.0,1.0,2.0,0.0,1.0,,,5.0,0.0,0.0,1,0,1,0,0,0,0,0
46115,Kaos Latin Gamers Academy,LHE,1,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,2.0,1.0,0,0,0,0,0,0,0,1
46126,Barrage.NA,GSG,0,1.0,0.0,2.0,0.0,1.0,1.0,,,4.0,0.0,0.0,1,1,0,0,0,0,0,0
46127,Wildcard Gaming,GSG,1,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,2.0,1.0,0,0,0,0,0,0,0,1
46138,River Plate Gaming,LMF,0,1.0,1.0,0.0,2.0,0.0,1.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
46139,Boca Juniors Gaming,LMF,1,0.0,0.0,1.0,2.0,0.0,0.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
46150,Team Aze,DDH,1,0.0,1.0,0.0,0.0,1.0,0.0,,,1.0,2.0,1.0,0,0,0,0,0,0,0,1
46151,Janus Esports,DDH,0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
46162,Evil Geniuses Prodigies,GSG,1,1.0,0.0,1.0,1.0,1.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
46163,Winthrop University,GSG,0,0.0,1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
46174,ODIN Gaming,LHE,1,1.0,1.0,0.0,1.0,2.0,1.0,,,5.0,2.0,1.0,1,0,0,1,0,0,0,1
46175,Newstar,LHE,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
46186,EBRO,LMF,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
46187,Stone Movistar,LMF,1,1.0,0.0,1.0,1.0,0.0,2.0,,,4.0,1.0,1.0,1,0,0,0,1,0,0,1
46198,LDM Mexico,DDH,1,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,2.0,1.0,0,0,0,0,0,0,0,1
46199,Respawn Esports,DDH,0,1.0,0.0,0.0,0.0,1.0,1.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
