,teamname,league,result,firstdragon,firstherald,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons,heralds,firsttower,dragon_buff,infernal_buff,mountain_buff,cloud_buff,ocean_buff,chemtech_buff,hextech_buff,herald_firsttower
18023,Gamespace Mediterranean College Esports,GLL,0,1.0,1.0,0.0,1.0,1.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
18034,Vivo Keyd,CBLOL,1,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,1.0,0,0,0,0,0,0,0,0
18035,Prodigy Esports,CBLOL,0,1.0,1.0,1.0,1.0,1.0,0.0,,,3.0,2.0,0.0,0,0,0,0,0,0,0,0
18046,Team Sampi,HM,1,1.0,0.0,0.0,2.0,0.0,1.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
18047,Vikingekrig Esports,HM,0,0.0,1.0,0.0,1.0,1.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
18058,KaBuM! e-Sports,CBLOL,1,0.0,0.0,0.0,4.0,0.0,0.0,,,5.0,0.0,0.0,1,0,1,0,0,0,0,0
18059,FURIA,CBLOL,0,1.0,1.0,1.0,0.0,1.0,0.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
18070,Team Liquid,LCS,1,1.0,1.0,1.0,1.0,1.0,0.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
18071,100 Thieves,LCS,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
18082,BRUTE,HM,0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
18083,Inside Games,HM,1,1.0,1.0,1.0,0.0,3.0,0.0,,,4.0,1.0,1.0,1,0,0,1,0,0,0,1
18094,Infinity Esports,LLA,1,1.0,1.0,1.0,0.0,1.0,2.0,,,4.0,1.0,1.0,1,0,0,0,1,0,0,1
18095,XTEN Esports,LLA,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
18106,Dignitas,LCS,0,1.0,0.0,0.0,0.0,1.0,1.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
18107,FlyQuest,LCS,1,0.0,1.0,0.0,1.0,0.0,3.0,,,4.0,1.0,1.0,1,0,0,0,1,0,0,1
18118,RAMS,HM,1,0.0,0.0,0.0,1.0,3.0,0.0,,,4.0,1.0,0.0,1,0,0,1,0,0,0,0
18119,Flayn eSports CZSK Edition,HM,0,1.0,1.0,0.0,0.0,1.0,1.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
18130,Isurus,LLA,1,0.0,1.0,0.0,2.0,0.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
18131,Furious Gaming,LLA,0,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
18142,Counter Logic Gaming,LCS,1,1.0,0.0,1.0,0.0,2.0,1.0,,,4.0,1.0,0.0,1,0,0,1,0,0,0,0
18143,TSM,LCS,0,0.0,1.0,0.0,0.0,2.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
18154,eSuba,HM,1,0.0,1.0,2.0,1.0,0.0,0.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
18155,Cyber Gaming,HM,0,1.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
18166,All Knights,LLA,1,0.0,1.0,3.0,0.0,1.0,0.0,,,4.0,2.0,1.0,1,1,0,0,0,0,0,1
18167,Azules Esports,LLA,0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
18178,Evil Geniuses,LCS,1,1.0,1.0,2.0,1.0,0.0,1.0,,,4.0,2.0,0.0,1,1,0,0,0,0,0,0
18179,Golden Guardians,LCS,0,0.0,0.0,1.0,0.0,0.0,0.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
18190,Pixel Esports Club,LLA,0,0.0,1.0,0.0,0.0,2.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
18191,Rainbow7,LLA,1,1.0,0.0,1.0,1.0,2.0,0.0,,,4.0,1.0,1.0,1,0,0,1,0,0,0,1
18202,FlyQuest Academy,LCSA,1,1.0,1.0,2.0,0.0,1.0,1.0,,,5.0,1.0,0.0,1,1,0,0,0,0,0,0
18203,TSM Academy,LCSA,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
18214,Jin Air Green Wings,CK,0,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,2.0,1.0,0,0,0,0,0,0,0,1
18215,Fredit BRION,CK,1,1.0,0.0,0.0,1.0,1.0,2.0,,,4.0,0.0,0.0,1,0,0,0,1,0,0,0
18226,Fredit BRION,CK,1,1.0,1.0,1.0,1.0,0.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
18227,Jin Air Green Wings,CK,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
18238,OZ Gaming,CK,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
18239,ASURA,CK,1,1.0,1.0,1.0,2.0,1.0,0.0,,,4.0,2.0,1.0,1,0,1,0,0,0,0,1
18250,ASURA,CK,1,0.0,1.0,0.0,3.0,0.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
18251,OZ Gaming,CK,0,1.0,0.0,0.0,0.0,1.0,1.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
18262,Timeout Esports,BL,1,1.0,1.0,0.0,1.0,2.0,1.0,,,5.0,2.0,1.0,1,0,0,1,0,0,0,1
18263,Aethra Esports,BL,0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
18274,S2V Esports,SLO,1,0.0,1.0,0.0,0.0,0.0,2.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
18275,x6tence,SLO,0,1.0,0.0,0.0,1.0,1.0,1.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
18286,Crvena zvezda Esports,EBL,0,1.0,1.0,0.0,1.0,0.0,1.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
18287,WarKidZ E-Sports,EBL,1,0.0,0.0,0.0,2.0,1.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
18298,eMonkeyz,SLO,0,1.0,1.0,0.0,1.0,0.0,1.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
18299,G2 Arctic,SLO,1,0.0,0.0,1.0,1.0,0.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
18310,Giants,SLO,1,0.0,1.0,0.0,3.0,0.0,0.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
18311,Team Queso,SLO,0,1.0,0.0,1.0,0.0,0.0,1.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
18322,Upper Echelon,EBL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
18323,ŠAIM SE,EBL,1,1.0,0.0,1.0,2.0,1.0,0.0,,,4.0,1.0,0.0,1,0,1,0,0,0,0,0
18334,BCN Squad,SLO,0,1.0,0.0,1.0,0.0,1.0,1.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
18335,UCAM Tokiers,SLO,1,0.0,1.0,0.0,0.0,4.0,0.0,,,4.0,1.0,1.0,1,0,0,1,0,0,0,1
18346,RSC Anderlecht Esports,BL,1,0.0,0.0,3.0,0.0,0.0,0.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
18347,KV Mechelen Esports,BL,0,1.0,1.0,1.0,1.0,0.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
18358,Aethra Esports,BL,0,1.0,0.0,0.0,1.0,1.0,1.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
18359,Brussels Guardians,BL,1,0.0,1.0,0.0,0.0,0.0,2.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
18370,GTZ Bulls,LPLOL,0,1.0,0.0,1.0,0.0,1.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
18371,For The Win Esports,LPLOL,1,0.0,1.0,0.0,2.0,0.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
18382,ACE 1,LHE,0,0.0,1.0,0.0,0.0,0.0,3.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
18383,FroztFire Team,LHE,1,1.0,0.0,1.0,0.0,1.0,2.0,,,4.0,0.0,0.0,1,0,0,0,1,0,0,0
18394,WiLD MultiGaming,EBL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
18395,ŠAIM SE SuppUp,EBL,1,1.0,1.0,1.0,1.0,0.0,2.0,,,4.0,2.0,1.0,1,0,0,0,1,0,0,1
18406,SAMCLAN Esports Club,LPLOL,1,1.0,1.0,0.0,2.0,1.0,1.0,,,4.0,2.0,1.0,1,0,1,0,0,0,0,1
18407,Estoril Praia eSports,LPLOL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
18418,KV Mechelen Esports,BL,0,1.0,0.0,1.0,0.0,0.0,1.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
18419,Sector One,BL,1,0.0,1.0,0.0,0.0,1.0,0.0,,,1.0,2.0,1.0,0,0,0,0,0,0,0,1
18430,Movistar Riders,SLO,0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
18431,MAD Lions Madrid,SLO,1,0.0,1.0,3.0,1.0,0.0,0.0,,,4.0,2.0,1.0,1,1,0,0,0,0,0,1
18442,CLG Academy,LCSA,1,1.0,0.0,2.0,1.0,0.0,1.0,,,5.0,0.0,0.0,1,1,0,0,0,0,0,0
18443,Immortals Academy,LCSA,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,2.0,1.0,0,0,0,0,0,0,0,1
18454,Valorous,LHE,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
18455,Universidad Católica Esports,LHE,1,1.0,1.0,2.0,1.0,0.0,1.0,,,4.0,2.0,1.0,1,1,0,0,0,0,0,1
18466,Evil Geniuses Academy,LCSA,1,0.0,0.0,0.0,1.0,0.0,2.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
18467,Golden Guardians Academy,LCSA,0,1.0,1.0,1.0,0.0,0.0,2.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
18478,Boavista FC,LPLOL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
18479,EGN Esports,LPLOL,1,1.0,0.0,2.0,1.0,0.0,1.0,,,4.0,1.0,1.0,1,1,0,0,0,0,0,1
18490,Furious Gaming Chile,LHE,0,0.0,1.0,0.0,1.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
18491,Azules Esports Academy,LHE,1,1.0,0.0,1.0,2.0,0.0,1.0,,,4.0,1.0,1.0,1,0,1,0,0,0,0,1
18502,GeekCase eSports,LPLOL,0,1.0,1.0,1.0,0.0,0.0,1.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
18503,Cidade Curiosa Esports,LPLOL,1,0.0,0.0,2.0,1.0,0.0,0.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
18514,Cloud9 Academy,LCSA,1,1.0,1.0,0.0,3.0,1.0,0.0,,,4.0,2.0,1.0,1,0,1,0,0,0,0,1
18515,Dignitas Academy,LCSA,0,0.0,0.0,0.0,0.0,0.0,1.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
18526,Kaos Latin Gamers,LHE,1,0.0,0.0,0.0,4.0,0.0,0.0,,,5.0,0.0,1.0,1,0,1,0,0,0,0,0
18527,Dark Horse,LHE,0,1.0,1.0,1.0,0.0,1.0,0.0,,,2.0,2.0,0.0,0,0,0,0,0,0,0,0
18538,Team oNe eSports,BRCC,1,1.0,1.0,1.0,0.0,1.0,0.0,,,2.0,2.0,0.0,0,0,0,0,0,0,0,0
18539,Falkol,BRCC,0,0.0,0.0,0.0,0.0,2.0,1.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
18550,Immortals,LCS,1,1.0,1.0,0.0,1.0,0.0,3.0,,,5.0,1.0,0.0,1,0,0,0,1,0,0,0
18551,Counter Logic Gaming,LCS,0,0.0,0.0,1.0,0.0,0.0,2.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
18562,Rebirth eSports,LHE,1,0.0,0.0,0.0,2.0,0.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
18563,Humanoids5,LHE,0,1.0,1.0,0.0,0.0,1.0,1.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
18574,RED Canids,BRCC,1,1.0,0.0,1.0,2.0,0.0,1.0,,,5.0,0.0,0.0,1,0,1,0,0,0,0,0
18575,Intergalaxy Tigers Gaming,BRCC,0,0.0,1.0,0.0,1.0,0.0,0.0,,,1.0,2.0,1.0,0,0,0,0,0,0,0,1
18586,Havan Liberty,BRCC,0,1.0,1.0,1.0,1.0,0.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
18587,Santos e-Sports,BRCC,1,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
18598,Cloud9,LCS,1,1.0,1.0,2.0,1.0,0.0,1.0,,,4.0,2.0,1.0,1,1,0,0,0,0,0,1
18599,Dignitas,LCS,0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
18610,piratesports,UL,1,1.0,1.0,2.0,1.0,0.0,1.0,,,4.0,2.0,1.0,1,1,0,0,0,0,0,1
18611,Diablo Chairs,UL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
18622,SK Gaming Prime,PRM,0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
18623,EURONICS Gaming,PRM,1,1.0,1.0,1.0,1.0,0.0,1.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
18634,Team Refuse,GLL,0,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
18635,WLGaming Esports,GLL,1,1.0,0.0,0.0,0.0,1.0,2.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
18646,Racoon,PGN,0,0.0,1.0,0.0,1.0,0.0,0.0,,,1.0,2.0,0.0,0,0,0,0,0,0,0,0
18647,Cyberground Gaming,PGN,1,1.0,0.0,2.0,0.0,1.0,0.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
18658,Illuminar Gaming,UL,0,1.0,1.0,0.0,0.0,3.0,1.0,,,4.0,1.0,1.0,1,0,0,1,0,0,0,1
18659,AGO ROGUE,UL,1,0.0,0.0,1.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
18670,Defusekids,DL,1,0.0,0.0,2.0,0.0,1.0,0.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
18671,PSV Esports,DL,0,1.0,1.0,0.0,0.0,0.0,1.0,,,1.0,2.0,1.0,0,0,0,0,0,0,0,1
18682,Intrepid Fox Gaming,GLL,1,1.0,1.0,1.0,0.0,2.0,1.0,,,4.0,2.0,1.0,1,0,0,1,0,0,0,1
18683,Pyrsos Esports,GLL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
18694,PRIDE,UL,0,1.0,0.0,0.0,0.0,1.0,1.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
18695,AVEZ Esport,UL,1,0.0,1.0,0.0,1.0,3.0,0.0,,,4.0,2.0,0.0,1,0,0,1,0,0,0,0
18706,GamerLegion,PRM,0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
18707,mYinsanity,PRM,1,1.0,1.0,1.0,1.0,1.0,0.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
18718,MNM Gaming,UKLC,0,0.0,0.0,0.0,3.0,0.0,0.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
18719,BT Excel,UKLC,1,1.0,1.0,0.0,1.0,1.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
18730,Cyberground Gaming,PGN,0,1.0,1.0,0.0,1.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
18731,Racoon,PGN,1,0.0,0.0,1.0,0.0,0.0,2.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
18742,Misfits Premier,LFL,1,1.0,1.0,1.0,2.0,1.0,0.0,,,4.0,1.0,1.0,1,0,1,0,0,0,0,1
18743,IZI Dream,LFL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
18754,For The Win Esports,LPLOL,1,1.0,1.0,1.0,2.0,0.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
18755,GeekCase eSports,LPLOL,0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
18766,Cyberground Gaming,PGN,0,1.0,1.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
18767,Racoon,PGN,1,0.0,0.0,2.0,0.0,1.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
18778,Team Echo Zulu,DL,0,0.0,0.0,0.0,0.0,2.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
18779,Dynasty,DL,1,1.0,1.0,1.0,1.0,2.0,0.0,,,4.0,1.0,1.0,1,0,0,1,0,0,0,1
18790,Berlin International Gaming,PRM,0,1.0,1.0,2.0,1.0,0.0,0.0,,,3.0,2.0,0.0,0,0,0,0,0,0,0,0
18791,MOUZ,PRM,1,0.0,0.0,1.0,0.0,1.0,0.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
18802,Fnatic Rising,UKLC,1,0.0,0.0,0.0,2.0,0.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
18803,Demise,UKLC,0,1.0,1.0,1.0,0.0,1.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
18814,Defusekids,DL,1,0.0,1.0,0.0,0.0,2.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
18815,mCon LG UltraGear,DL,0,1.0,0.0,1.0,0.0,1.0,1.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
18826,Samsung Morning Stars,PGN,1,1.0,1.0,0.0,1.0,1.0,0.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
18827,Campus Party Sparks,PGN,0,0.0,0.0,0.0,2.0,0.0,1.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
18838,K1CK,UL,1,0.0,1.0,0.0,2.0,0.0,1.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
18839,devils.one,UL,0,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
18850,NVision Esports,UKLC,0,1.0,1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
18851,Barrage,UKLC,1,0.0,0.0,1.0,0.0,0.0,3.0,,,4.0,1.0,0.0,1,0,0,0,1,0,0,0
18862,FC Schalke 04 Evolution,PRM,1,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,2.0,1.0,0,0,0,0,0,0,0,1
18863,OP innogy eSport,PRM,0,1.0,0.0,0.0,2.0,1.0,1.0,,,5.0,0.0,0.0,1,0,1,0,0,0,0,0
18874,Cidade Curiosa Esports,LPLOL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
18875,GTZ Bulls,LPLOL,1,1.0,1.0,2.0,0.0,1.0,1.0,,,4.0,1.0,1.0,1,1,0,0,0,0,0,1
18886,Samsung Morning Stars,PGN,1,0.0,1.0,0.0,0.0,0.0,2.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
18887,Campus Party Sparks,PGN,0,1.0,0.0,1.0,0.0,1.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
18898,Team THRLL,DL,1,1.0,0.0,2.0,1.0,0.0,1.0,,,5.0,0.0,1.0,1,1,0,0,0,0,0,0
18899,Dynasty,DL,0,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
18910,Humanoids5,LHE,0,1.0,0.0,0.0,0.0,1.0,1.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
18911,Dark Horse,LHE,1,0.0,1.0,0.0,1.0,1.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
18922,Phelan Gaming,UKLC,1,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
18923,Enclave,UKLC,0,1.0,0.0,1.0,1.0,2.0,0.0,,,4.0,1.0,1.0,1,0,0,1,0,0,0,1
18934,GameWard,LFL,1,1.0,1.0,0.0,1.0,1.0,0.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
18935,Team MCES,LFL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
18946,GeekCase eSports,LPLOL,1,1.0,0.0,0.0,1.0,1.0,0.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
18947,Boavista FC,LPLOL,0,0.0,1.0,4.0,0.0,0.0,0.0,,,4.0,1.0,1.0,1,1,0,0,0,0,0,1
18958,Unicorns of Love Sexy Edition,PRM,1,0.0,1.0,0.0,3.0,0.0,0.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
18959,ad hoc gaming,PRM,0,1.0,0.0,1.0,1.0,0.0,1.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
18970,Solary,LFL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
18971,GamersOrigin,LFL,1,1.0,1.0,0.0,1.0,1.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
18982,FroztFire Team,LHE,1,1.0,1.0,1.0,1.0,0.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
18983,Valorous,LHE,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
18994,For The Win Esports,LPLOL,1,0.0,1.0,2.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
18995,SAMCLAN Esports Club,LPLOL,0,1.0,0.0,1.0,1.0,0.0,1.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
19006,LDLC OL,LFL,1,0.0,1.0,1.0,3.0,0.0,0.0,,,4.0,1.0,1.0,1,0,1,0,0,0,0,1
19007,Vitality.Bee,LFL,0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
19018,Furious Gaming Chile,LHE,1,1.0,1.0,1.0,1.0,0.0,2.0,,,4.0,2.0,1.0,1,0,0,0,1,0,0,1
19019,ACE 1,LHE,0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
19030,Estoril Praia eSports,LPLOL,0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
19031,EGN Esports,LPLOL,1,0.0,1.0,1.0,0.0,0.0,1.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
19042,Kaos Latin Gamers,LHE,0,0.0,1.0,1.0,0.0,0.0,2.0,,,3.0,2.0,0.0,0,0,0,0,0,0,0,0
19043,Azules Esports Academy,LHE,1,1.0,0.0,0.0,0.0,1.0,2.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
19054,Intergalaxy Tigers Gaming,BRCC,0,1.0,1.0,0.0,1.0,1.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
19055,Team oNe eSports,BRCC,1,0.0,0.0,0.0,0.0,0.0,3.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
19066,Orgless,UPL,1,1.0,1.0,1.0,1.0,2.0,0.0,,,4.0,1.0,1.0,1,0,0,1,0,0,0,1
19067,Robert Morris University Illinois,UPL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
19078,Rebirth eSports,LHE,1,0.0,1.0,0.0,1.0,2.0,0.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
19079,Universidad Católica Esports,LHE,0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
19090,Supernova,UPL,1,1.0,1.0,1.0,2.0,1.0,0.0,,,4.0,2.0,1.0,1,0,1,0,0,0,0,1
19091,Snowman Slammers,UPL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
19102,Grand View University,UPL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
19103,Issue is Critical,UPL,1,1.0,0.0,0.0,1.0,1.0,0.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
19114,Falkol,BRCC,1,1.0,0.0,0.0,1.0,0.0,3.0,,,4.0,1.0,0.0,1,0,0,0,1,0,0,0
19115,Havan Liberty,BRCC,0,0.0,1.0,0.0,0.0,1.0,2.0,,,4.0,1.0,1.0,1,0,0,0,1,0,0,1
19126,Team Fish Taco,UPL,1,0.0,1.0,0.0,0.0,2.0,0.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
19127,Full Spectrum,UPL,0,1.0,0.0,1.0,0.0,0.0,1.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
19138,unknown team,UPL,0,1.0,0.0,1.0,1.0,0.0,1.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
19139,unknown team,UPL,1,0.0,1.0,0.0,0.0,0.0,4.0,,,4.0,1.0,1.0,1,0,0,0,1,0,0,1
19150,Snowman Slammers,UPL,0,1.0,0.0,0.0,0.0,1.0,1.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
19151,Supernova,UPL,1,0.0,1.0,0.0,1.0,3.0,0.0,,,4.0,1.0,1.0,1,0,0,1,0,0,0,1
19162,Robert Morris University Illinois,UPL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
19163,Orgless,UPL,1,1.0,1.0,1.0,0.0,1.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
19174,Issue is Critical,UPL,1,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,1.0,0,0,0,0,0,0,0,0
19175,Grand View University,UPL,0,1.0,1.0,1.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
19186,Full Spectrum,UPL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
