,teamname,league,result,firstdragon,firstherald,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons,heralds,firsttower,dragon_buff,infernal_buff,mountain_buff,cloud_buff,ocean_buff,chemtech_buff,hextech_buff,herald_firsttower
52330,eSuba,HM,1,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
52331,Entropiq,HM,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
52342,aNc Outplayed,PGN,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0
52343,Macko Esports,PGN,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0
52354,Zero Tenacity,UL,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
52355,Orbit Anonymo,UL,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
52366,eSuba,HM,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
52367,Entropiq,HM,1,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,1,0,0,0,0,1,0,1
52378,Macko Esports,PGN,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1
52379,aNc Outplayed,PGN,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
52390,Entropiq,HM,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
52391,eSuba,HM,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
52402,Macko Esports,PGN,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
52403,aNc Outplayed,PGN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
52414,Evil Geniuses,LCS,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,1
52415,Golden Guardians,LCS,1,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,1,0,0,1,0,0,0,0
52426,Pampas,LMF,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
52427,WAP Esports,LMF,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
52438,Evil Geniuses,LCS,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
52439,Golden Guardians,LCS,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,1
52450,Pampas,LMF,1,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1,0,1,0,0,0,0,1
52451,WAP Esports,LMF,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
52462,Golden Guardians,LCS,1,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1,0,0,0,0,1,0,1
52463,Evil Geniuses,LCS,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
52474,Pampas,LMF,1,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
52475,WAP Esports,LMF,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
52486,Waia Snikt,VL,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0
52487,Pirate Dream,VL,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0
52498,Waia Snikt,VL,1,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,1,0,1,0,0,0,0,0
52499,Pirate Dream,VL,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0
52510,Waia Snikt,VL,1,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,1,0,0,1,0,0,0,0
52511,Pirate Dream,VL,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
52522,Waia Snikt,VL,1,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,1,0,0,0,0,1,0,0
52523,Pirate Dream,VL,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
52534,T1,LCK,1,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,1,0,0,0,0,1,0,1
52535,Gen.G,LCK,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
52546,Gen.G,LCK,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,1
52547,T1,LCK,1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1,0,0,0,0,1,0,0
52558,Gen.G,LCK,1,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1,0,1,0,0,0,0,1
52559,T1,LCK,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
52570,Fukuoka SoftBank HAWKS gaming,LJL,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0,1.0,1,0,0,0,0,0,1,1
52571,AXIZ,LJL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
52582,Frank Esports,PCS,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
52583,Deep Cross Gaming,PCS,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
52606,T1,LCK,1,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1,0,1,0,0,0,0,1
52607,Gen.G,LCK,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
52618,AXIZ,LJL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
52619,Fukuoka SoftBank HAWKS gaming,LJL,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
52630,Deep Cross Gaming,PCS,1,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
52631,Frank Esports,PCS,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
52642,MGN Box Esports,VCS,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
52643,SBTC Esports,VCS,1,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1,1,0,0,0,0,0,1
52666,Fukuoka SoftBank HAWKS gaming,LJL,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
52667,AXIZ,LJL,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
52690,Frank Esports,PCS,1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,1,0,0,0,1,0,0,0
52691,Deep Cross Gaming,PCS,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1
52702,SBTC Esports,VCS,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1
52703,MGN Box Esports,VCS,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
52726,Unicorns of Love Sexy Edition,PRM,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
52727,SK Gaming Prime,PRM,0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
52738,Team Flash,VCS,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0
52739,Saigon Buffalo,VCS,1,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,1,0,0,0,0,1,0,0
52750,Deep Cross Gaming,PCS,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
52751,Frank Esports,PCS,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
52762,Saigon Buffalo,VCS,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
52763,Team Flash,VCS,1,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1,0,1,0,0,0,0,1
52774,Frank Esports,PCS,1,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1,1,0,0,0,0,0,1
52775,Deep Cross Gaming,PCS,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0
52786,SK Gaming Prime,PRM,1,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1,0,1,0,0,0,0,1
52787,Unicorns of Love Sexy Edition,PRM,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
52798,Team Flash,VCS,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
52799,Saigon Buffalo,VCS,1,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,1,0,0,1,0,0,0,1
52810,Unicorns of Love Sexy Edition,PRM,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
52811,SK Gaming Prime,PRM,0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
52822,Partizan Esports,EBL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
52823,Diamant Esports,EBL,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1,0,0,0,0,0,1,1
52834,Anorthosis Famagusta Esports,GLL,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1
52835,WLGaming Esports,GLL,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
52846,Diamant Esports,EBL,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
52847,Partizan Esports,EBL,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
52858,SK Gaming Prime,PRM,1,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,1.0,1,0,0,0,1,0,0,1
52859,Unicorns of Love Sexy Edition,PRM,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
52870,Lille Esport,LFL2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
52871,beGenius ESC,LFL2,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
52882,Anorthosis Famagusta Esports,GLL,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
52883,WLGaming Esports,GLL,1,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,1,0,0,1,0,0,0,1
52894,RED Canids,CBLOL,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,1,0,0,0,0,0,1,0
52895,FURIA,CBLOL,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0
52906,Los Heretics,LVP SL,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0
52907,Movistar Riders,LVP SL,1,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1
52918,Unicorns of Love Sexy Edition,PRM,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,1,0,0,0,0,0,1,1
52919,SK Gaming Prime,PRM,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
52930,beGenius ESC,LFL2,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0
52931,Lille Esport,LFL2,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0
52942,Partizan Esports,EBL,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0
52943,Diamant Esports,EBL,1,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,5.0,1.0,1.0,1,0,0,0,1,0,0,1
52954,WLGaming Esports,GLL,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0
52955,Anorthosis Famagusta Esports,GLL,1,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0,0,0,0,0,0,0,0
52966,Tiktok Tony Top,NACL,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1,1,0,0,0,0,0,0
52967,Maryville University,NACL,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1
52978,Los Heretics,LVP SL,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0
52979,Movistar Riders,LVP SL,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0
52990,FURIA,CBLOL,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0
52991,RED Canids,CBLOL,0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1,0,1,0,0,0,0,0
53002,İstanbul Wildcats,TCL,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
53003,FUT Esports,TCL,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0
53014,beGenius ESC,LFL2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0
53015,Lille Esport,LFL2,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0
53026,Diamant Esports,EBL,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0
53027,Partizan Esports,EBL,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,1,0,0,0,0,0,1,0
53038,Anorthosis Famagusta Esports,GLL,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
53039,WLGaming Esports,GLL,1,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1,1,0,0,0,0,0,1
53050,GTZ Esports,LPLOL,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
53051,White Dragons,LPLOL,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
53062,Maryville University,NACL,1,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1,1,0,0,0,0,0,1
53063,Tiktok Tony Top,NACL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
53074,Movistar Riders,LVP SL,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
53075,Los Heretics,LVP SL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
53086,Partizan Esports,EBL,1,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1,1,0,0,0,0,0,1
53087,Diamant Esports,EBL,0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
53098,Lille Esport,LFL2,1,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,1,0,0,0,0,1,0,0
53099,beGenius ESC,LFL2,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
53110,RED Canids,CBLOL,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
53111,FURIA,CBLOL,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
53122,İstanbul Wildcats,TCL,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
53123,FUT Esports,TCL,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,1
53134,Tiktok Tony Top,NACL,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,1
53135,Maryville University,NACL,1,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1,0,1,0,0,0,0,0
53146,GTZ Esports,LPLOL,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
53147,White Dragons,LPLOL,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
53158,beGenius ESC,LFL2,1,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,2.0,1.0,1,0,0,0,1,0,0,1
53159,Lille Esport,LFL2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
53170,RED Canids,CBLOL,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
53171,FURIA,CBLOL,1,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1,0,1,0,0,0,0,1
53182,Team Fish Taco,NACL,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,1
53183,Rock Bottom Esports,NACL,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
53194,FUT Esports,TCL,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
53195,İstanbul Wildcats,TCL,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
53206,Cloud9 Challengers,NACL,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1
53207,Team Liquid Challengers,NACL,0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
53218,White Dragons,LPLOL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0
53219,GTZ Esports,LPLOL,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,0.0,1,0,0,0,1,0,0,0
53230,RED Canids,CBLOL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
53231,FURIA,CBLOL,1,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,2.0,1.0,1,0,0,0,1,0,0,1
53242,Rock Bottom Esports,NACL,1,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1,0,1,0,0,0,0,1
53243,Team Fish Taco,NACL,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
53254,Team Liquid Challengers,NACL,1,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,2.0,1.0,1,0,0,0,1,0,0,1
53255,Cloud9 Challengers,NACL,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
53266,Team Fish Taco,NACL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
53267,Rock Bottom Esports,NACL,1,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,2.0,1.0,1,0,0,0,1,0,0,1
53278,Cloud9 Challengers,NACL,1,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
53279,Team Liquid Challengers,NACL,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
53290,Team Liquid Challengers,NACL,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
53291,Cloud9 Challengers,NACL,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
53302,KT Rolster,LCK,1,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
53303,Hanwha Life Esports,LCK,0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1,0,1,0,0,0,0,0
53338,Hanwha Life Esports,LCK,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0
53339,KT Rolster,LCK,1,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1,1,0,0,0,0,0,0
53362,Hanwha Life Esports,LCK,1,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,2.0,1.0,1,0,0,0,1,0,0,1
53363,KT Rolster,LCK,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
53374,FENNEL,LJL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
53375,Burning Core,LJL,1,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,1.0,1,0,0,1,0,0,0,1
53386,Impunity,PCS,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0
53387,Beyond Gaming,PCS,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1,0,1,0,0,0,0,1
53398,KT Rolster,LCK,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,1.0,1,0,0,0,0,0,1,1
53399,Hanwha Life Esports,LCK,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
53422,Beyond Gaming,PCS,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
53423,Impunity,PCS,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
53446,FENNEL,LJL,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
53447,Burning Core,LJL,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
53458,Team Whales,VCS,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,1,0,0,0,0,0,1,1
53459,CERBERUS Esports,VCS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
53482,FENNEL,LJL,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
53483,Burning Core,LJL,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
53494,Impunity,PCS,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,1,0,0,1,0,0,0,0
53495,Beyond Gaming,PCS,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
53506,CERBERUS Esports,VCS,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
53507,Team Whales,VCS,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
